RRUFFID,CODID,RMSE
R070534,9006386,3.365087075229186
R070534,9006387,3.3640174032134595
R070534,9006388,3.365706089797672
R070534,9008678,2.9640572255414623
R070534,4320809,3.345102955566052
R070534,2311042,3.3116410616272787
R070534,2108652,3.3538441415013867
R070534,7132177,3.1389877312106305
R070586,1000041,3.4524309485255658
R070586,2104025,3.4107444205052646
R070586,4300180,3.24127806513238
R070586,9000629,3.489396235132881
R070586,9003308,3.2103160136040305
R070586,9003309,3.2779228946127787
R070586,9003310,3.4880641530332035
R070586,9003311,3.4905146958941065
R070586,9003312,3.4936628123103195
R070586,9003313,3.493853399534606
R070586,9003314,3.494235503779954
R070586,9006369,3.4891464173677096
R070586,9006370,3.4882077213700673
R070586,9006371,3.484964116427702
R070586,9006372,3.468109237315321
R070586,9006373,3.3685077297128765
R070586,9006374,3.2449040010231878
R070586,9006375,3.163225362912406
R070586,9006376,3.4507958939462866
R070586,9006377,3.4810508214150744
R070586,9006378,3.489019336817774
R070586,9006379,3.4914733889671483
R070586,9006380,3.492858956818901
R070586,9006381,3.4924118418260646
R070586,9006382,3.4936416517646753
R070586,9006383,3.4939375668866797
R070586,9006384,3.494418965740409
R070586,9006385,3.4953707645687984
R070586,9006386,3.494503106126088
R070586,9006387,3.4943191749729574
R070586,9006388,3.496598084635708
R070586,9008678,3.2062676635836818
R070586,4320809,3.4513971240362356
R070586,2311042,3.4524309485255658
R070586,2108652,3.4847570940880677
R070586,7132177,3.2625043302166206
R050603,1011268,3.4497322826769636
R050603,9004396,3.4485961547532282
R050603,9004397,3.2606704501558186
R050603,9004398,3.44774268761949
R050603,9004399,3.5192202881844135
R050603,9004400,3.5208732615279215
R050672,1011268,4.30767822503794
R050672,9004396,4.364531453596812
R050672,9004397,4.401963504376958
R050672,9004398,4.530019108533306
R050672,9004399,4.479124837053095
R050672,9004400,4.549727030779331
R040026,1011252,5.889183965262422
R040026,5000232,5.879075598216724
R040026,9008187,5.876335543013769
R070506,1011237,4.0127668354950226
R070506,9008044,3.7124584069199322
R070506,8104043,3.880139764968782
R040090,1011262,8.608914622619483
R040090,9001302,8.628788142368562
R040090,9001963,8.653960848079048
R040090,1514104,8.626044291344142
R040090,1514115,8.63919430873631
R040090,1514120,8.639694436366236
R040090,1514121,8.529281082851927
R040090,8103496,8.629314479796141
R040090,1514236,8.62271972696907
R040090,1514240,8.638125573903759
R040090,1514241,8.690599092468117
R040090,1541183,8.754041174958672
R040091,1011262,5.019776912300639
R040091,9001302,5.155867090190629
R040091,9001963,5.1800300708103
R040091,1514104,5.160751936902206
R040091,1514115,5.07686217135424
R040091,1514120,5.082866531268293
R040091,1514121,4.94536034770765
R040091,8103496,5.139689890297883
R040091,1514236,5.024241243762953
R040091,1514240,5.067199059027912
R040091,1514241,5.239118174722108
R040091,1541183,5.377262769086277
R060512,1011262,15.67411231247903
R060512,9001302,15.746145612911725
R060512,9001963,15.719557003015455
R060512,1514104,15.75946031677463
R060512,1514115,15.668762898204168
R060512,1514120,15.668085484475316
R060512,1514121,15.685491469287136
R060512,8103496,15.763292828770126
R060512,1514236,15.677859631603237
R060512,1514240,15.671046393735512
R060512,1514241,15.770151864579168
R060512,1541183,15.799956530033182
R050030,9000336,6.612021172186399
R050030,9000337,6.788139206007864
R050030,9000338,6.809336872566294
R050030,9000339,6.8400094342978015
R050030,9000340,6.836907260607854
R050030,9000341,6.845915951050858
R050030,9001805,6.610394385638566
R050030,9001806,6.73298206094906
R050030,9001807,6.840131312523418
R050030,9001808,6.849750148570826
R050030,9001809,6.85910317845351
R050030,9001810,6.868219473115258
R050030,9001811,6.873423490391366
R050030,9001812,6.881181809402084
R050030,9001813,6.8921677149555745
R050030,9001814,6.894681338813924
R050030,9001815,6.893962387566146
R050030,9001816,6.8921505556892395
R050030,9003416,7.018898461733793
R050030,9010072,6.6069921509653895
R050030,9010073,6.608022648562351
R050030,9010074,6.597931671651877
R050030,9010468,6.595575527471487
R050030,9010469,6.863980675673888
R050030,9010855,6.736630190220411
R050030,8103622,6.8674678372596745
R060040,9000336,7.699270309820319
R060040,9000337,7.746898019296864
R060040,9000338,7.7801591550828535
R060040,9000339,7.775518971752513
R060040,9000340,7.75987762812547
R060040,9000341,7.756721737071276
R060040,9001805,7.680268059933252
R060040,9001806,7.631372087810927
R060040,9001807,7.694600833876983
R060040,9001808,7.741956652253608
R060040,9001809,7.7621763106704
R060040,9001810,7.750606763084277
R060040,9001811,7.7442873551572795
R060040,9001812,7.788631713902484
R060040,9001813,7.792747549293008
R060040,9001814,7.791368652594581
R060040,9001815,7.789892400205349
R060040,9001816,7.809878221811893
R060040,9003416,7.909744696520237
R060040,9010072,7.707699094119034
R060040,9010073,7.6706955550492815
R060040,9010074,7.613404250484356
R060040,9010468,7.717642869781705
R060040,9010469,7.763271107850644
R060040,9010855,7.760389109758616
R060040,8103622,7.822700290368048
R070136,9000336,5.911751399524125
R070136,9000337,6.091393610430472
R070136,9000338,6.11463032012213
R070136,9000339,6.134910310040944
R070136,9000340,6.1462575565493625
R070136,9000341,6.152566510166382
R070136,9001805,5.939285743659505
R070136,9001806,6.041237328487419
R070136,9001807,6.168613039618138
R070136,9001808,6.164213258091411
R070136,9001809,6.1730076032335335
R070136,9001810,6.187035611653353
R070136,9001811,6.178751319537833
R070136,9001812,6.191197704075045
R070136,9001813,6.207303360541506
R070136,9001814,6.2140888937060605
R070136,9001815,6.2141500485217245
R070136,9001816,6.2010241058843105
R070136,9003416,6.3574516222578215
R070136,9010072,5.895900781553723
R070136,9010073,5.908856012679638
R070136,9010074,5.899761357024935
R070136,9010468,5.897306385797148
R070136,9010469,6.1708281932336195
R070136,9010855,6.050486968467005
R070136,8103622,6.178513763236663
R090034,9013438,6.714897660697492
R050382,9009449,6.414418807282245
R050382,9009884,6.418642771452791
R050165,6000577,6.642834934060743
R050165,9012512,6.232033726735745
R050165,4318790,6.697837411726658
R050165,9015219,6.398158979278512
R050165,1518114,6.305372148822133
R050165,1518115,6.303889339292461
R050165,1525576,6.196496338305128
R050165,1529152,6.624716729260688
R050165,1532906,6.299460894459987
R050165,8103887,6.310495207647589
R050069,9013907,8.807007130011833
R050069,9013908,8.808452020685504
R050069,9013909,8.703912415890347
R050069,9013910,8.742280497412775
R050069,9013911,8.811218361505418
R050069,1520200,8.701475008036509
R050069,1520201,8.891307361668531
R050069,1520202,8.953628251218836
R050069,8103676,8.7410320076257
R050069,8103833,8.738615267579975
R050139,9013907,6.476389729330745
R050139,9013908,6.489941254698164
R050139,9013909,6.673044852327812
R050139,9013910,6.732243622079977
R050139,9013911,6.712875144487889
R050139,1520200,6.657330827261858
R050139,1520201,6.733185935595065
R050139,1520202,6.755131257630665
R050139,8103676,6.447037672057093
R050139,8103833,6.43684895271024
R050556,9013907,6.656662833219859
R050556,9013908,6.661812020099408
R050556,9013909,7.036269637988559
R050556,9013910,7.065358256737231
R050556,9013911,7.037074461360655
R050556,1520200,7.035243343552143
R050556,1520201,7.072799350655735
R050556,1520202,7.08481393072022
R050556,8103676,6.739433859219862
R050556,8103833,6.811161394850787
R060900,9013907,8.08418590760506
R060900,9013908,8.082343952853789
R060900,9013909,8.453785346097442
R060900,9013910,8.471950533506169
R060900,9013911,8.427253650926945
R060900,1520200,8.437487225079181
R060900,1520201,8.50478334001201
R060900,1520202,8.518046162528634
R060900,8103676,8.097392631527
R060900,8103833,8.174752374267
R050518,9000403,5.973280780888137
R050518,9012199,5.995917819780356
R050518,9012200,5.995917819780356
R050520,9000403,5.624253411722151
R050520,9012199,5.655567788972245
R050520,9012200,5.655567788972245
R060353,9000403,5.635253550235446
R060353,9012199,5.638353752706003
R060353,9012200,5.638353752706003
R070451,9000403,4.195492317089092
R070451,9012199,4.163634944913554
R070451,9012200,4.163634944913554
R060149,1011033,6.334809535285384
R060149,9000906,6.308371167706569
R060149,9000907,6.494251467954459
R060149,9000908,6.508894495046784
R060149,9000909,6.507208877846742
R060149,9000910,6.5139466484633095
R060149,9000911,6.329728196009855
R060149,9000912,6.292425692671468
R060149,9000913,6.485557368211854
R060149,9000914,6.502198998720679
R060149,9000915,6.511302660236326
R060149,9006335,6.485522137088138
R060149,9008035,6.334809535285384
R060149,9010912,6.317847533102874
R060149,9010913,6.478824365392591
R060149,9010914,6.506750310053346
R060149,9010915,6.510220908669458
R060149,1526274,6.506916539352182
R060149,1539090,6.301536321414134
R060149,1544716,6.320667163529763
R050040,9000981,10.16242692524012
R050040,9005871,10.245275690278852
R050040,9005872,10.23990599830521
R050040,9005873,10.221295810906913
R050040,9005874,10.24137289819483
R050040,9005875,10.362338322328464
R050040,9005876,10.35889074595115
R050040,9009571,10.149549229946315
R060474,9000981,17.887079702571306
R060474,9005871,17.941888439888874
R060474,9005872,17.947512741903306
R060474,9005873,17.968030465652966
R060474,9005874,17.973027358554535
R060474,9005875,18.027003621673924
R060474,9005876,18.031151196383767
R060474,9009571,17.93493623067814
R050220,5000233,4.835591270273709
R050220,9000143,4.912511767997344
R050220,9000342,4.835591270273709
R050220,9000343,5.2430971756090345
R050220,9000344,5.280857636463795
R050220,9000345,5.292351248070222
R050220,9003406,5.280040182232326
R050220,9010323,4.846342212128856
R050220,9010373,4.816906210471123
R050220,9010374,5.275215528021607
R050220,9010375,5.2989064776614025
R050220,9010376,5.303491987898827
R050220,9010377,5.30630787637745
R050220,9010378,5.323480496487337
R050220,9010379,5.330219507434716
R050220,9010380,5.324464550845697
R050220,9010381,5.322464580922175
R050220,9010470,4.849276939424386
R050220,9010471,5.299135253169756
R050220,9010472,5.325648322467434
R050220,9013352,5.026782997463762
R050220,9013353,5.0267559194996725
R050220,9013354,5.026796359959274
R050220,9013355,5.026789332388445
R050220,9013356,5.026789183717098
R050220,9013357,5.026778717810736
R050220,9013358,5.0266597162367335
R050220,9013359,5.026735752573226
R050220,9013360,5.026602180796182
R050220,9013361,5.003514105169766
R050220,9013362,5.002505540961998
R050220,9013363,5.001933199368837
R050220,9013364,5.002216300307964
R050220,9013365,4.986427574035703
R050220,9013366,4.9866090099840115
R050220,9013367,4.97723136292995
R050220,9013368,4.977218069763102
R050220,9013369,4.973866206589118
R050220,9013370,4.931073232078473
R050220,9013371,4.925136926806959
R050220,9013372,4.925053385060037
R050220,9013373,4.9156578732554355
R050220,9013374,4.897737420940505
R050220,9013375,4.892794140224295
R050220,9013376,4.857005561925162
R050220,9013377,4.855052344864753
R050220,9013378,4.852539773940541
R050220,9013379,4.852502289293476
R050220,9013380,4.852950244653546
R050220,9015469,5.413211221074607
R050220,9017273,5.260880762338611
R050220,9017274,5.307224278881595
R050220,9017275,5.321734190430286
R050220,9017276,5.115456267357219
R050220,9017277,5.331956820357089
R050220,9017278,5.34048041270031
R050430,1101076,14.926311433902509
R050430,9008072,14.937639742002624
R050430,9012800,14.886416169613886
R050431,1101076,6.454778115320107
R050431,9008072,6.56021432639764
R050431,9012800,6.434644273842863
R050432,1101076,14.569107463103904
R050432,9008072,14.59826362245965
R050432,9012800,14.542977154419917
R050481,1101076,7.5510624958533
R050481,9008072,7.6814902051731115
R050481,9012800,7.430211979949688
R070640,9011587,3.028945953415873
R070640,9013388,2.918058815340816
R060245,9010404,7.009945619255888
R040011,9001071,3.46897827969661
R040107,1010431,4.915800085625533
R040107,1011086,4.934591023246566
R040107,9001518,4.922794093295872
R040107,9001519,4.996689659665458
R040107,9001520,4.861921674286069
R040107,9001795,4.5068025917793175
R040107,1537809,4.915515604778812
R060300,1010431,4.276138588102376
R060300,1011086,4.296385823584053
R060300,9001518,4.2923575031403365
R060300,9001519,4.375706207779605
R060300,9001520,4.203056962084463
R060300,9001795,3.8588005251905813
R060300,1537809,4.275665334124727
R050004,9004202,5.523414975414952
R050004,2310362,5.382341051500374
R060201,9009548,4.657603689010264
R060201,1541872,4.791619684721864
R050147,1010980,6.592224465613415
R050147,9004131,6.519885338974912
R050147,4339591,6.482584543770113
R050147,1524663,6.663089339998846
R050147,1528172,6.209693225253813
R050147,1563123,6.396670934903559
R050147,1563124,6.48731306690197
R050427,9008071,8.02819265833437
R050427,9008247,8.12022770507128
R050427,9017849,7.958359703369998
R050453,9008071,7.600262168124337
R050453,9008247,7.674591572052452
R050453,9017849,7.501775127369491
R060185,9009411,8.993811189344722
R060185,9012340,9.203096330171126
R060185,9012550,9.19836034668812
R060185,9012569,9.198291667374235
R070043,2010992,6.9433840396104705
R070043,2102643,6.480908163339746
R070043,2102644,6.488208439429518
R070043,9011306,6.488208439429518
R070043,9011307,6.480908163339746
R070043,9012056,6.278644769374873
R070043,1528259,6.748181613958786
R060960,9001042,3.220022442893313
R060960,1530052,3.469363704553869
R050399,9006180,4.650747627274583
R050399,9006181,4.649638314034057
R050399,9006182,4.650716446239729
R050399,9006185,4.652396678818591
R050399,9006186,4.652378086235951
R050399,9006187,4.654603171014268
R050399,9006190,4.652396678818591
R050399,9006191,4.652378086235951
R050399,9006192,4.654603171014268
R050399,9006195,4.655201576172646
R050399,9006196,4.655759071692747
R050399,9006197,4.657465813096727
R050399,9006217,4.652396678818591
R050399,9006218,4.652378086235951
R050399,9006219,4.654039413391225
R050399,9006231,4.652396678818591
R050399,9006232,4.652378086235951
R050399,9006233,4.654603171014268
R050399,9006235,4.650747627274583
R050399,9006236,4.650180736710123
R050399,9006237,4.650716446239729
R050399,9006238,4.656343802289676
R050399,9006239,4.6551883377046295
R050399,9006240,4.658047256239359
R050399,9006243,4.655201576172646
R050399,9006244,4.6551883377046295
R050399,9006245,4.656887372154603
R050399,9006248,4.6535100566872245
R050399,9006249,4.65462053373352
R050399,9006250,4.655739396870672
R050399,9006263,4.6535100566872245
R050399,9006783,4.64110316148839
R050399,9007310,4.652797855006561
R050399,9007311,4.653348622886496
R050399,9012439,4.547790983846077
R050399,1533115,4.744855784404136
R050399,1543900,4.655434431290709
R050399,1552503,4.592564320123856
R060796,9006180,5.275244910857301
R060796,9006181,5.273530140070261
R060796,9006182,5.27501427305192
R060796,9006185,5.276602750423109
R060796,9006186,5.275777901516377
R060796,9006187,5.278212789188073
R060796,9006190,5.276602750423109
R060796,9006191,5.275777901516377
R060796,9006192,5.278212789188073
R060796,9006195,5.278915395610566
R060796,9006196,5.2785571296829925
R060796,9006197,5.280573302617491
R060796,9006217,5.276602750423109
R060796,9006218,5.275777901516377
R060796,9006219,5.277748386233265
R060796,9006231,5.276602750423109
R060796,9006232,5.275777901516377
R060796,9006233,5.278212789188073
R060796,9006235,5.275244910857301
R060796,9006236,5.273974834510799
R060796,9006237,5.27501427305192
R060796,9006238,5.279858243278132
R060796,9006239,5.278087568906591
R060796,9006240,5.2810532310154645
R060796,9006243,5.278915395610566
